L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg
834559849194193.4,,,104820,7,8,0,0.01,11,531.25,15.625,0.0,0.0,0.0,15.625,125.0
173282802655.1214,,,104820,7,8,0,0.01,11,31.25,0.0,31.25,0.0,0.0,0.0,78.125
96972275569.31143,,,104820,7,8,0,0.01,11,31.25,0.0,31.25,0.0,0.0,0.0,78.125
58690748455.74927,,,104820,7,8,0,0.01,11,31.25,0.0,31.25,0.0,0.0,0.0,78.125
55935389263.22836,,,104820,7,8,0,0.01,11,31.25,0.0,31.25,0.0,0.0,0.0,93.75
55696110756.42892,,,104820,7,8,0,0.01,11,31.25,0.0,15.625,0.0,0.0,15.625,93.75
55222458547.018585,,,104820,7,8,0,0.01,11,31.25,0.0,31.25,0.0,0.0,0.0,78.125
54593021486.71475,63534056860.130455,8941035373.415703,104820,7,8,0,0.01,11,31.25,0.0,31.25,0.0,0.0,0.0,62.5
54196484053.18376,,,104820,7,8,0,0.01,11,31.25,15.625,31.25,0.0,0.0,0.0,93.75
54170336845.13523,,,104820,7,8,0,0.01,11,31.25,0.0,31.25,0.0,0.0,0.0,78.125
54154440904.69255,,,104820,7,8,0,0.01,11,31.25,0.0,31.25,0.0,0.0,0.0,78.125
54154440895.711716,,,104820,7,8,0,0.01,11,31.25,0.0,31.25,0.0,0.0,0.0,78.125
